Year,Country,GDP,GDP per capita,Population,Government expenditure on education,Expenditure on tertiary education,"School enrollment, tertiary",Continent
2022,"Korea, Rep.",1.67392E+12,32394.68337,51672569.0,..,..,103.2760391,Asia
2022,Saudi Arabia,1.10857E+12,30447.88232,36408820.0,..,..,73.74920654,Asia
2022,Turkiye,9.07118E+11,10674.50417,84979913.0,8.778811455,..,..,Asia
2022,United Kingdom,3.08884E+12,45564.15694,67791000.0,..,..,82.65164948,Europe
2022,United States,2.57441E+13,77246.67388,333271411.0,..,..,79.36193085,North America
2022,Brunei Darussalam,16681536467,37152.47697,449002.0,..,..,..,Asia
2022,Israel,5.25002E+11,54930.93881,9557500.0,..,..,..,Asia
2022,Kuwait,1.82809E+11,42823.82783,4268873.0,..,..,..,Asia
2022,Monaco,8784002932,240862.1824,36469.0,4.79598999,..,..,Europe
2022,Oman,1.14667E+11,25056.79486,4576298.0,14.14004993,..,..,Asia
2022,Qatar,2.3577E+11,87480.41971,2695122.0,..,..,35.08549118,Asia
2022,Singapore,4.98475E+11,88428.70242,5637022.0,..,..,..,Asia
2022,United Arab Emirates,5.07064E+11,53707.98008,9441129.0,..,..,..,Asia
2022,Afghanistan,14502158192,352.6037331,41128771.0,..,..,..,Asia
2022,Bangladesh,4.60132E+11,2687.899063,171186372.0,11.73400021,..,22.84000015,Asia
2022,"Egypt, Arab Rep.",4.76748E+11,4295.407496,110990103.0,..,..,37.81845093,Africa
2022,"Iran, Islamic Rep.",4.13395E+11,4668.457443,88550570.0,21.8658905,..,60.69453812,Asia
2022,Iraq,2.8664E+11,6441.917365,44496122.0,..,..,..,Asia
2022,Jordan,48653381831,4311.000051,11285869.0,9.580220222,..,36.00880814,Asia
2022,Lebanon,20992421949,3823.938069,5489739.0,..,..,61.59561157,Asia
2022,Malaysia,4.07027E+11,11993.18761,33938221.0,20.14999962,..,40.27099991,Asia
2022,Pakistan,3.74788E+11,1589.26398,235824862.0,..,..,12.69659996,Asia
2022,Philippines,4.04353E+11,3499.10728,115559009.0,15.6960001,..,..,Asia
2022,South Africa,4.05271E+11,6766.481254,59893885.0,..,..,..,Africa
2022,Sri Lanka,74144875098,3342.720125,22181000.0,5.346000195,..,22.96500015,Asia
2022,Thailand,4.95645E+11,6913.050805,71697030.0,..,..,49.13600159,Asia
2022,Bahrain,44383297872,30146.92503,1472233.0,9.295999527,..,77.24449158,Asia
2022,"Hong Kong SAR, China",3.58696E+11,48828.12125,7346100.0,..,..,97.34902191,Asia
2022,Albania,18916378861,6810.114041,2777689.0,..,..,62.73199081,Europe
2022,Algeria,2.2556E+11,5023.252932,44903225.0,13.10200024,..,53.40124893,Africa
2022,American Samoa,871000000,19673.3901,44273.0,..,..,..,Oceania
2022,Andorra,3380602043,42350.69707,79824.0,6.961249828,..,34.48035049,Europe
2022,Angola,1.044E+11,2933.484644,35588987.0,6.639999866,..,..,Africa
2022,Antigua and Barbuda,1867733333,19919.72669,93763.0,9.168000221,..,..,North America
2022,Argentina,6.31133E+11,13650.60463,46234830.0,..,..,..,South America
2022,Armenia,19513474648,7018.051504,2780469.0,9.702664375,..,59.80644989,Asia
2022,Aruba,3544707788,33300.83882,106445.0,..,..,..,North America
2022,Australia,1.69296E+12,65077.67667,26014399.0,13.94469357,..,106.2407608,Oceania
2022,Austria,4.70942E+11,52084.6812,9041851.0,8.977280617,..,..,Europe
2022,Azerbaijan,78807470588,7770.594223,10141756.0,..,..,41.77328873,Asia
2022,"Bahamas, The",13136400000,32041.25039,409984.0,11.44200039,..,..,North America
2022,Barbados,5840673700,20738.45119,281635.0,12.73071957,..,..,North America
2022,Belarus,73775179925,7994.648061,9228071.0,12.81081104,..,70.86756897,Europe
2022,Belgium,5.83614E+11,49942.09064,11685814.0,..,..,..,Europe
2022,Belize,2830507576,6984.21696,405272.0,17.83135033,..,23.7802906,North America
2022,Benin,17425418044,1304.994797,13352864.0,17.18799973,..,..,Africa
2022,Bermuda,7827980000,123091.1235,63595.0,11.63000011,..,..,North America
2022,Bhutan,2898227713,3704.018395,782455.0,19.65399933,..,17.52899933,Asia
2022,Bolivia,44008282880,3600.121635,12224110.0,..,..,..,South America
2022,Bosnia and Herzegovina,24534663636,7587.588173,3233526.0,..,..,44.63267136,Europe
2022,Botswana,20321958850,7726.110997,2630296.0,..,..,..,Africa
2022,Brazil,1.95192E+12,9065.497334,215313498.0,..,..,60.39062119,South America
2022,British Virgin Islands,..,..,31305.0,12.19999981,..,31.35634041,North America
2022,Bulgaria,90346169915,13974.44925,6465097.0,..,..,..,Europe
2022,Burkina Faso,18820219331,830.0439659,22673762.0,21.95800018,..,9.730079651,Africa
2022,Burundi,3338722828,259.0250314,12889576.0,20.63699913,..,6.517000198,Africa
2022,Cabo Verde,2303738020,3883.911159,593149.0,..,..,..,Africa
2022,Cambodia,29504829319,1759.608023,16767842.0,..,..,14.9989996,Asia
2022,Cameroon,43644068311,1563.48894,27914536.0,12.7670002,..,..,Africa
2022,Canada,2.16148E+12,55509.39318,38939056.0,11.05468845,..,..,North America
2022,Cayman Islands,6600844002,96073.76359,68706.0,..,..,44.54499817,North America
2022,Central African Republic,2382618615,427.0580962,5579144.0,10.74199963,..,..,Africa
2022,Chad,12396807590,699.4632545,17723315.0,16.72299957,..,..,Africa
2022,Channel Islands,11228317319,64501.27424,174079.0,..,..,..,Europe
2022,Chile,3.02117E+11,15411.17395,19603733.0,..,..,99.33728027,South America
2022,Colombia,3.4533E+11,6657.086697,51874024.0,..,..,59.29013824,South America
2022,Comoros,1242519408,1484.892465,836774.0,10.47599983,..,..,Africa
2022,"Congo, Dem. Rep.",65801547620,664.5935433,99010212.0,18.40800095,..,..,Africa
2022,"Congo, Rep.",15817030157,2649.230634,5970424.0,16.63500023,..,..,Africa
2022,Costa Rica,69243626029,13365.3564,5180829.0,..,..,..,North America
2022,Cote d'Ivoire,70173140101,2491.895934,28160542.0,15.90301037,..,..,Africa
2022,Croatia,71997070660,18673.17799,3855641.0,..,..,..,Europe
2022,Cuba,..,..,11212191.0,16.95999908,..,..,North America
2022,Curacao,3073840325,20492.81531,149996.0,12.41499996,..,15.90100002,North America
2022,Cyprus,29250532020,32048.24805,1251488.0,..,..,..,Asia
2022,Czechia,2.90566E+11,27226.61564,10672118.0,..,..,..,Europe
2022,Denmark,4.00167E+11,67790.05399,5903037.0,..,..,84.58660889,Europe
2022,Djibouti,3674298479,3278.138696,1120849.0,..,..,..,Africa
2022,Dominica,607159259.3,8347.32336,72737.0,6.413000107,..,..,North America
2022,Dominican Republic,1.13537E+11,10111.24571,11228821.0,22.36300087,..,..,North America
2022,Ecuador,1.16586E+11,6476.644575,18001000.0,9.270460129,..,..,South America
2022,El Salvador,31988920000,5048.443973,6336392.0,..,..,..,North America
2022,Equatorial Guinea,13486788879,8052.256529,1674908.0,..,..,..,Africa
2022,Eritrea,..,..,3684032.0,..,..,..,Africa
2022,Estonia,37921480882,28114.14318,1348840.0,..,..,71.42519379,Europe
2022,Eswatini,4790922789,3986.887239,1201670.0,16.62100029,..,..,Africa
2022,Ethiopia,1.26773E+11,1027.498631,123379924.0,23.00600052,..,..,Africa
2022,Faroe Islands,3555929833,66979.27732,53090.0,..,..,..,Europe
2022,Fiji,4979979531,5356.16438,929766.0,..,..,..,Oceania
2022,Finland,2.81887E+11,50734.71075,5556106.0,..,..,104.9442215,Europe
2022,France,2.77909E+12,40886.25327,67971311.0,..,..,70.79418945,Europe
2022,French Polynesia,5814661209,18984.8511,306279.0,..,..,..,Oceania
2022,Gabon,21071739228,8820.347338,2388992.0,13.80300045,..,..,Africa
2022,"Gambia, The",2175099790,803.808655,2705992.0,14.48400021,..,..,Africa
2022,Georgia,24984568960,6729.846599,3712502.0,12.17459774,..,78.93771362,Asia
2022,Germany,4.08247E+12,48717.99114,83797985.0,9.190701485,..,..,Europe
2022,Ghana,74263364042,2218.414758,33475870.0,13.1789999,..,20.38973045,Africa
2022,Gibraltar,..,..,32649.0,7.821000099,..,..,Europe
2022,Greece,2.17581E+11,20867.26909,10426919.0,..,..,..,Europe
2022,Greenland,..,..,56661.0,..,..,..,North America
2022,Grenada,1224577778,9762.414721,125438.0,9.873000145,..,..,North America
2022,Guam,6910000000,40227.27537,171774.0,..,..,..,Oceania
2022,Guatemala,95003330316,5473.208564,17357886.0,..,..,..,North America
2022,Guinea,20999229260,1515.167948,13859341.0,11.94999981,..,..,Africa
2022,Guinea-Bissau,1714166526,814.1119901,2105566.0,..,..,..,Africa
2022,Guyana,14718388489,18199.47484,808726.0,..,..,..,South America
2022,Haiti,20253551921,1748.257135,11584996.0,13.1239996,..,..,North America
2022,Honduras,31426041807,3012.217341,10432860.0,..,..,..,North America
2022,Hungary,1.77006E+11,18355.82781,9643048.0,..,..,..,Europe
2022,Iceland,28701830402,75135.09161,382003.0,14.89868927,..,..,Europe
2022,Ireland,5.3314E+11,103983.2913,5127170.0,..,..,..,Europe
2022,Isle of Man,..,..,84519.0,..,..,..,Europe
2022,Italy,2.06697E+12,35068.83597,58940425.0,..,..,..,Europe
2022,Jamaica,17097760687,6047.216444,2827377.0,16.93285942,..,..,North America
2022,Japan,4.25641E+12,34017.27181,125124989.0,..,..,..,Asia
2022,Kazakhstan,2.25496E+11,11484.41681,19634983.0,..,..,..,Asia
2022,Kenya,1.1342E+11,2099.298568,54027487.0,..,..,20.4829998,Africa
2022,Kiribati,270520731.6,2061.393041,131232.0,15.36075401,..,..,Oceania
2022,"Korea, Dem. People's Rep.",..,..,26069416.0,..,..,..,Asia
2022,Kosovo,9354903062,5290.977397,1768086.0,..,..,..,Europe
2022,Kyrgyz Republic,12134931018,1739.8,6974900.0,20.98124886,..,55.91899872,Asia
2022,Lao PDR,15468785204,2054.430781,7529475.0,9.074999809,..,..,Asia
2022,Latvia,40422521943,21508.40033,1879383.0,..,..,91.33036804,Europe
2022,Lesotho,2289355249,992.8573285,2305825.0,12.39099979,..,..,Africa
2022,Liberia,4001047000,754.5328486,5302681.0,11.72700024,..,..,Africa
2022,Libya,55938727098,8211.380948,6812341.0,..,..,..,Africa
2022,Liechtenstein,7364654515,187267.1324,39327.0,..,..,..,Europe
2022,Lithuania,71013953448,25078.74537,2831639.0,..,..,..,Europe
2022,Luxembourg,81641807866,125006.0218,653103.0,10.74243736,..,..,Europe
2022,"Macao SAR, China",24464719190,35192.52784,695168.0,..,..,116.232193,Asia
2022,Madagascar,15302510500,516.772197,29611714.0,13.85400009,..,6.150969982,Africa
2022,Malawi,13129458326,643.4331957,20405317.0,..,..,2.701999903,Africa
2022,Maldives,6170638746,11780.81691,523787.0,10.18200016,..,..,Asia
2022,Mali,18780322204,831.2234666,22593590.0,18.19000053,..,..,Africa
2022,Malta,18357069273,34563.39663,531113.0,..,..,78.62294006,Europe
2022,Marshall Islands,258774475.1,6225.179222,41569.0,11.3453598,..,53.50614929,Oceania
2022,Mauritania,9744039515,2057.380392,4736139.0,10.43500042,..,..,Africa
2022,Mauritius,12927979286,10239.79705,1262523.0,12.18731976,..,44.38869858,Africa
2022,Mexico,1.46332E+12,11476.67881,127504125.0,..,..,46.40613174,North America
2022,"Micronesia, Fed. Sts.",430000000,3766.511335,114164.0,..,..,..,Oceania
2022,Moldova,14510490660,5715.280221,2538894.0,15.79878139,..,64.39253998,Europe
2022,Mongolia,17146471714,5045.504726,3398366.0,..,..,64.31700134,Asia
2022,Montenegro,6229801581,10093.4387,617213.0,..,..,56.06755066,Europe
2022,Morocco,1.30913E+11,3441.991455,37457971.0,23.86599922,..,46.17955017,Africa
2022,Mozambique,18406835495,558.2985925,32969518.0,..,..,..,Africa
2022,Myanmar,62253049892,1149.018961,54179306.0,..,..,..,Asia
2022,Namibia,12567271005,4895.680661,2567012.0,25.3220005,..,..,Africa
2022,Nauru,153824609.5,12142.76993,12668.0,..,..,..,Oceania
2022,Nepal,41182939601,1348.15719,30547580.0,..,..,13.9989996,Asia
2022,Netherlands,1.0094E+12,57025.01246,17700982.0,..,..,..,Europe
2022,New Caledonia,9623318718,35745.84892,269215.0,..,..,..,Oceania
2022,New Zealand,2.46734E+11,48216.50958,5117200.0,13.1385479,..,..,Oceania
2022,Nicaragua,15649934215,2252.310206,6948392.0,..,..,..,North America
2022,Niger,15433852712,588.8990483,26207977.0,12.37100029,..,..,Africa
2022,Nigeria,4.72625E+11,2162.633732,218541212.0,..,..,..,Africa
2022,North Macedonia,13711469681,7485.603458,1831712.0,..,..,41.66165161,Europe
2022,Northern Mariana Islands,..,..,49551.0,..,..,..,Oceania
2022,Norway,5.93727E+11,108798.4512,5457127.0,10.12211418,..,..,Europe
2022,Palau,242333709.7,13421.97229,18055.0,..,..,..,Oceania
2022,Panama,76522511781,17357.62863,4408581.0,11.76000023,..,..,North America
2022,Papua New Guinea,31603619037,3115.922923,10142619.0,..,..,..,Oceania
2022,Paraguay,41952910858,6187.06603,6780744.0,24.06851006,..,..,South America
2022,Peru,2.46489E+11,7239.111311,34049588.0,16.47224998,..,..,South America
2022,Poland,6.89763E+11,18732.49773,36821749.0,..,..,73.97937775,Europe
2022,Portugal,2.55197E+11,24515.26575,10409704.0,..,..,..,Europe
2022,Puerto Rico,1.13567E+11,35268.0791,3220113.0,..,..,..,North America
2022,Romania,2.98892E+11,15692.30717,19047009.0,..,..,..,Europe
2022,Russian Federation,2.26603E+12,15445.24219,144236933.0,..,..,56.61700058,Europe
2022,Rwanda,13316160804,966.5712933,13776698.0,12.75790024,..,7.026850224,Africa
2022,Samoa,832945205.6,3745.560367,222382.0,..,..,17.03215981,Oceania
2022,San Marino,..,..,33660.0,..,..,53.35179901,Europe
2022,Sao Tome and Principe,542686976.5,2386.696176,227380.0,17.08600044,..,..,Africa
2022,Senegal,27619479060,1594.985153,17316449.0,22.16600037,..,16.8081398,Africa
2022,Serbia,63563410721,9537.684319,6664449.0,..,..,66.30625916,Europe
2022,Seychelles,2057968520,17167.19098,119878.0,..,..,15.27857971,Africa
2022,Sierra Leone,4094563859,475.7957278,8605718.0,29.37000084,..,..,Africa
2022,Sint Maarten (Dutch part),1537088715,37592.66081,40888.0,..,..,3.383029938,North America
2022,Slovak Republic,1.15585E+11,21279.45892,5431752.0,..,..,52.49591064,Europe
2022,Slovenia,60063475466,28439.3341,2111986.0,..,..,82.39225769,Europe
2022,Solomon Islands,1566360686,2162.66613,724273.0,..,..,..,Oceania
2022,Somalia,10419541202,592.103122,17597511.0,..,..,..,Africa
2022,South Sudan,..,..,10913164.0,..,..,..,Africa
2022,Spain,1.4178E+12,29674.54429,47778340.0,..,..,..,Europe
2022,St. Kitts and Nevis,981429629.6,20593.60912,47657.0,..,..,..,North America
2022,St. Lucia,2343703788,13030.92895,179857.0,16.34354019,..,16.25926971,North America
2022,St. Martin (French part),..,..,31791.0,..,..,..,North America
2022,St. Vincent and the Grenadines,966492592.6,9297.846929,103948.0,15.22700024,..,..,North America
2022,Sudan,51666875363,1102.245361,46874204.0,..,..,..,Africa
2022,Suriname,3620987993,5858.824661,618040.0,..,..,..,South America
2022,Sweden,5.9041E+11,56299.50573,10486941.0,..,..,83.89761353,Europe
2022,Switzerland,8.18427E+11,93259.90572,8775760.0,..,..,74.15267944,Europe
2022,Syrian Arab Republic,..,..,22125249.0,..,..,..,Asia
2022,Tajikistan,10713525200,1076.434691,9952787.0,..,..,..,Asia
2022,Tanzania,75769974505,1193.359619,65497748.0,14.33199978,..,5.43200016,Africa
2022,Timor-Leste,3204753000,2389.295875,1341296.0,..,..,..,Asia
2022,Togo,8169476149,923.2403712,8848699.0,14.47599983,..,..,Africa
2022,Tonga,500274898.1,4681.679407,106858.0,9.765000343,..,..,Oceania
2022,Trinidad and Tobago,30053575132,19629.46534,1531044.0,9.201000214,..,..,North America
2022,Tunisia,44579761023,3607.910238,12356117.0,..,..,37.80490875,Africa
2022,Turkmenistan,56542857143,8792.548504,6430770.0,28.59746933,..,18.25165939,Asia
2022,Turks and Caicos Islands,1228794383,26886.51474,45703.0,12.99528027,..,17.09104919,North America
2022,Tuvalu,59065982.09,5221.53307,11312.0,..,..,..,Oceania
2022,Uganda,45565333216,964.3541465,47249585.0,8.482000351,..,..,Africa
2022,Ukraine,1.6199E+11,4575.975098,38000000.0,8.48585701,..,70.72100067,Europe
2022,Uruguay,70164683290,20499.24222,3422794.0,16.82099915,..,..,South America
2022,Uzbekistan,81140823252,2276.161233,35648100.0,..,..,31.52899933,Asia
2022,Vanuatu,1022219298,3128.540422,326740.0,..,..,..,Oceania
2022,"Venezuela, RB",..,..,28301696.0,..,..,..,South America
2022,Viet Nam,4.10324E+11,4179.01179,98186856.0,15.44900036,..,42.22399902,Asia
2022,Virgin Islands (U.S.),..,..,105413.0,..,..,..,North America
2022,West Bank and Gaza,19165500000,3799.95527,5043612.0,..,..,44.98463821,Asia
2022,"Yemen, Rep.",..,698.85035,33696614.0,..,..,..,Asia
2022,Zambia,29163782140,1456.90157,20017675.0,..,..,..,Africa
2022,Zimbabwe,27366627153,1676.821489,16320537.0,..,..,..,Africa
2023,China,1.77948E+13,12614.06099,1410710000.0,..,..,..,Asia
2023,India,3.54992E+12,2484.845429,1428627663.0,..,..,33.11700058,Asia
2023,Indonesia,1.37117E+12,4940.549805,277534122.0,..,..,..,Asia
2023,"Korea, Rep.",1.71279E+12,33121.37129,51712619.0,..,..,..,Asia
2023,Saudi Arabia,1.06758E+12,28894.96335,36947025.0,..,..,..,Asia
2023,Turkiye,1.10802E+12,12985.75315,85326000.0,..,..,..,Asia
2023,United Kingdom,3.34003E+12,48866.60396,68350000.0,..,..,..,Europe
2023,United States,2.73609E+13,81695.18707,334914895.0,..,..,..,North America
2023,Brunei Darussalam,15128292954,33430.91848,452524.0,..,..,..,Asia
2023,Israel,5.09901E+11,52261.67615,9756700.0,..,..,..,Asia
2023,Kuwait,1.61772E+11,37533.21772,4310108.0,..,..,..,Asia
2023,Monaco,..,..,36297.0,..,..,..,Europe
2023,Oman,1.08192E+11,23295.32996,4644384.0,..,..,..,Asia
2023,Qatar,..,..,2716391.0,..,..,..,Asia
2023,Singapore,5.01428E+11,84734.25592,5917648.0,..,..,..,Asia
2023,United Arab Emirates,5.04173E+11,52976.80838,9516871.0,..,..,..,Asia
2023,Afghanistan,..,..,42239854.0,..,..,..,Asia
2023,Bangladesh,4.37415E+11,2529.080127,172954319.0,12.01200008,..,..,Asia
2023,"Egypt, Arab Rep.",3.95926E+11,3512.580065,112716598.0,..,..,..,Africa
2023,"Iran, Islamic Rep.",4.01505E+11,4502.546329,89172767.0,..,..,..,Asia
2023,Iraq,2.50843E+11,5512.47572,45504560.0,..,..,..,Asia
2023,Jordan,50813642349,4482.086026,11337052.0,..,..,..,Asia
2023,Lebanon,..,..,5353930.0,..,..,..,Asia
2023,Malaysia,3.99649E+11,11648.67416,34308525.0,..,..,..,Asia
2023,Pakistan,3.38368E+11,1407.021351,240485658.0,..,..,13.42905998,Asia
2023,Philippines,4.37146E+11,3725.551205,117337368.0,..,..,..,Asia
2023,South Africa,3.77782E+11,6253.161613,60414495.0,..,..,..,Africa
2023,Sri Lanka,84356860421,3827.964806,22037000.0,8.67800045,..,..,Asia
2023,Thailand,5.14945E+11,7171.808093,71801279.0,..,..,48.75299835,Asia
2023,Bahrain,43205000000,29084.30713,1485509.0,..,..,..,Asia
2023,"Hong Kong SAR, China",3.82055E+11,50696.59032,7536100.0,..,..,..,Asia
2023,Albania,22977677861,8367.775731,2745972.0,..,..,..,Europe
2023,Algeria,2.39899E+11,5260.20625,45606480.0,13.26099968,..,..,Africa
2023,American Samoa,..,..,43914.0,..,..,..,Oceania
2023,Andorra,3727673593,46544.72072,80088.0,..,..,..,Europe
2023,Angola,84722957642,2309.52162,36684202.0,7.725999832,..,..,Africa
2023,Antigua and Barbuda,2033085185,21560.21533,94298.0,9.803999901,..,..,North America
2023,Argentina,6.40591E+11,13730.51471,46654581.0,..,..,..,South America
2023,Armenia,24212134631,8715.765336,2777970.0,..,..,..,Asia
2023,Aruba,..,..,106277.0,..,..,..,North America
2023,Australia,1.72383E+12,64711.7656,26638544.0,..,..,..,Oceania
2023,Austria,5.16034E+11,56505.96828,9132383.0,..,..,..,Europe
2023,Azerbaijan,72356176471,7155.083604,10112555.0,..,..,..,Asia
2023,"Bahamas, The",14338500000,34749.63829,412623.0,11.59399986,..,..,North America
2023,Barbados,6393564190,22672.61544,281995.0,13.60200024,..,..,North America
2023,Belarus,71857382746,7829.053137,9178298.0,..,..,..,Europe
2023,Belgium,6.32217E+11,53475.2935,11822592.0,..,..,..,Europe
2023,Belize,3281500000,7987.585955,410825.0,18.88100052,..,..,North America
2023,Benin,19673284686,1434.662834,13712828.0,19.04299927,..,..,Africa
2023,Bermuda,..,..,63489.0,12.17700005,..,16.99213028,North America
2023,Bhutan,..,..,787424.0,17.79999924,..,..,Asia
2023,Bolivia,45849832906,3700.978338,12388571.0,..,..,..,South America
2023,Bosnia and Herzegovina,27054889363,8426.09111,3210847.0,..,..,..,Europe
2023,Botswana,19395765126,7249.799326,2675352.0,..,..,..,Africa
2023,Brazil,2.17367E+12,10043.62392,216422446.0,..,..,..,South America
2023,British Virgin Islands,..,..,31538.0,11.08500004,..,..,North America
2023,Bulgaria,1.01584E+11,15797.59558,6430370.0,..,..,..,Europe
2023,Burkina Faso,20324617839,874.1212804,23251485.0,20.29700089,..,..,Africa
2023,Burundi,2642161669,199.5807602,13238559.0,..,..,..,Africa
2023,Cabo Verde,2587252076,4321.579864,598682.0,..,..,..,Africa
2023,Cambodia,31772759999,1875.071482,16944826.0,..,..,..,Asia
2023,Cameroon,47945510090,1673.648889,28647293.0,13.08300018,..,..,Africa
2023,Canada,2.14009E+12,53371.69743,40097761.0,..,..,..,North America
2023,Cayman Islands,..,..,69310.0,..,..,..,North America
2023,Central African Republic,2555492085,445.028196,5742315.0,9.994000435,..,..,Africa
2023,Chad,13149325359,719.3848752,18278568.0,16.48399925,..,..,Africa
2023,Channel Islands,..,..,175346.0,..,..,..,Europe
2023,Chile,3.35533E+11,17093.24197,19629590.0,..,..,..,South America
2023,Colombia,3.6354E+11,6979.725135,52085168.0,..,..,..,South America
2023,Comoros,1352380972,1587.161896,852075.0,..,..,..,Africa
2023,"Congo, Dem. Rep.",66383287003,649.1439879,102262808.0,..,..,..,Africa
2023,"Congo, Rep.",15321055818,2508.823395,6106869.0,15.74800014,..,..,Africa
2023,Costa Rica,86497941439,16595.37038,5212173.0,..,..,..,North America
2023,Cote d'Ivoire,78788828907,2728.803246,28873034.0,12.84799957,..,..,Africa
2023,Croatia,82688842717,21459.78478,3853200.0,..,..,..,Europe
2023,Cuba,..,..,11194449.0,..,..,..,North America
2023,Curacao,..,..,147862.0,..,..,..,North America
2023,Cyprus,32229622669,34701.44141,1260138.0,..,..,..,Asia
2023,Czechia,3.30858E+11,30427.42347,10873689.0,..,..,..,Europe
2023,Denmark,4.04199E+11,67967.38187,5946952.0,..,..,..,Europe
2023,Djibouti,4098530514,3606.416896,1136455.0,..,..,..,Africa
2023,Dominica,653992592.6,8953.896394,73040.0,7.09100008,..,..,North America
2023,Dominican Republic,1.21444E+11,10716.01336,11332972.0,22.02499962,..,..,North America
2023,Ecuador,1.18845E+11,6533.351504,18190484.0,..,..,..,South America
2023,El Salvador,34015620000,5344.214394,6364943.0,..,..,..,North America
2023,Equatorial Guinea,12116922539,7066.616593,1714671.0,..,..,..,Africa
2023,Eritrea,..,..,3748901.0,..,..,..,Africa
2023,Estonia,40744848828,29823.74961,1366188.0,..,..,..,Europe
2023,Eswatini,4597855845,3797.301209,1210822.0,..,..,..,Africa
2023,Ethiopia,1.63698E+11,1293.778008,126527060.0,..,..,..,Africa
2023,Faroe Islands,..,..,53270.0,..,..,..,Europe
2023,Fiji,5494797541,5868.159168,936375.0,..,..,..,Oceania
2023,Finland,3.00187E+11,53755.91174,5584264.0,..,..,..,Europe
2023,France,3.0309E+12,44460.81785,68170228.0,..,..,..,Europe
2023,French Polynesia,..,..,308872.0,..,..,..,Oceania
2023,Gabon,20516134389,8420.102057,2436566.0,13.56599998,..,..,Africa
2023,"Gambia, The",2339904157,843.7657426,2773168.0,17.50300026,..,..,Africa
2023,Georgia,30535530479,8120.363443,3760365.0,..,..,78.54199982,Asia
2023,Germany,4.45608E+12,52745.75571,84482267.0,..,..,..,Europe
2023,Ghana,76370394412,2238.158021,34121985.0,12.03499985,..,..,Africa
2023,Gibraltar,..,..,32688.0,8.831999779,..,..,Europe
2023,Greece,2.38206E+11,22990.01357,10361295.0,..,..,..,Europe
2023,Greenland,..,..,56865.0,..,..,..,North America
2023,Grenada,1320334236,10463.64594,126183.0,14.35900021,..,..,North America
2023,Guam,..,..,172952.0,..,..,..,Oceania
2023,Guatemala,1.0205E+11,5797.521596,17602431.0,..,..,..,North America
2023,Guinea,23612295818,1663.937807,14190612.0,10.02700043,..,..,Africa
2023,Guinea-Bissau,1966461400,914.2751538,2150842.0,..,..,..,Africa
2023,Guyana,16786302158,20626.19915,813834.0,..,..,..,South America
2023,Haiti,19850829758,1693.068743,11724763.0,11.23099995,..,..,North America
2023,Honduras,34400509852,3247.231055,10593798.0,..,..,..,North America
2023,Hungary,2.12389E+11,22147.20973,9589872.0,..,..,..,Europe
2023,Iceland,31020032583,78811.05839,393600.0,..,..,..,Europe
2023,Ireland,5.45629E+11,103684.8808,5262382.0,..,..,..,Europe
2023,Isle of Man,..,..,84710.0,..,..,..,Europe
2023,Italy,2.25485E+12,38373.16605,58761146.0,..,..,..,Europe
2023,Jamaica,19423355367,6874.200284,2825544.0,..,..,..,North America
2023,Japan,4.21295E+12,33834.39211,124516650.0,..,..,..,Asia
2023,Kazakhstan,2.61421E+11,13136.62291,19900177.0,..,..,..,Asia
2023,Kenya,1.07441E+11,1949.898969,55100586.0,..,..,..,Africa
2023,Kiribati,279034355.1,2089.910161,133515.0,..,..,..,Oceania
2023,"Korea, Dem. People's Rep.",..,..,26160821.0,..,..,..,Asia
2023,Kosovo,10438351483,5943.125714,1756374.0,..,..,..,Europe
2023,Kyrgyz Republic,13987627909,1969.866481,7100800.0,..,..,56.01800156,Asia
2023,Lao PDR,15843155731,2075.401414,7633779.0,..,..,..,Asia
2023,Latvia,43627078481,23184.31167,1881750.0,..,..,..,Europe
2023,Lesotho,2046039024,878.0085055,2330318.0,11.26200008,..,..,Africa
2023,Liberia,4332000000,799.5014005,5418377.0,12.43200016,..,..,Africa
2023,Libya,50491722446,7329.976541,6888388.0,..,..,..,Africa
2023,Liechtenstein,..,..,39584.0,..,..,..,Europe
2023,Lithuania,77836396963,27102.78153,2871897.0,..,..,..,Europe
2023,Luxembourg,85755006124,128259.4026,668606.0,..,..,..,Europe
2023,"Macao SAR, China",47061843716,66835.06433,704149.0,..,..,..,Asia
2023,Madagascar,16031702915,528.6501548,30325732.0,14.06799984,..,..,Africa
2023,Malawi,14084341062,672.8697022,20931751.0,..,..,..,Africa
2023,Maldives,6600000000,12667.43567,521021.0,10.85000038,..,..,Asia
2023,Mali,20904898296,897.4486703,23293698.0,19.12199974,..,..,Africa
2023,Malta,20956999452,37882.26519,553214.0,..,..,..,Europe
2023,Marshall Islands,284000000,6762.548814,41996.0,..,..,..,Oceania
2023,Mauritania,10452577063,2149.414087,4862989.0,..,..,..,Africa
2023,Mauritius,14397127281,11416.85899,1261041.0,..,..,..,Africa
2023,Mexico,1.78889E+12,13926.11362,128455567.0,..,..,..,North America
2023,"Micronesia, Fed. Sts.",460000000,3992.223842,115224.0,..,..,..,Oceania
2023,Moldova,16539436547,6650.647957,2486891.0,..,..,..,Europe
2023,Mongolia,19872180370,5764.802813,3447157.0,..,..,65.27855682,Asia
2023,Montenegro,7404541965,12016.90742,616177.0,..,..,..,Europe
2023,Morocco,1.41109E+11,3672.112305,37840044.0,..,..,..,Africa
